0,0,0,0,0,0,0,0,1.6247256402462,0,0,0,0.461950545077908,0,0,25.7217645599113,182.509650155285,0,0,0,0,26.537974026138,0,0,1.97425847082695,0,0,0,0,0,6.34913107851771,0,23.1937173407361,20.0230198974001,0,0,0,0,0,14.320008967226,0,0,1.06691937441798,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18745970968626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.21092580848733,0,0,0,0,0,0,0,0,6.3184392392618,0,0,0,0,0,0,0,0,1.39514339392669,0,0,0,0,0,0,0,0,7.23548457274601,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.673423181811227,0,0,0,0,0,0,0,2.13910871764549,0,0,0,0,0,0,0,1.96098970275776,0,0,0,0,0,0,0,1.68096958667348,0,0,0,0,0,0,0,0.860991939474819,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.73710456408583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32807582140435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,0,111.059567623548,0,0,0,0,0,0,0,1.2103913210007,0,0,0,0,0,0,0,41.7618781811447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0850219811548,0,0,0,0,0
NaN,0,0,0.757543138009247,0,0,1.07719570478623,0,0,0,0,0,19.6378457587055,0,0,0,0,0,0,0,0,7.49683476274918,0,0,15.8794555033599,0,0,0,0,0,30.129513917655,0,0,0.821618213959861,0,0,0,0,0,12.8520124850626,0,0,9.60352454024186,0,0,NaN
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,0,0,0,0,0,0,0,0.49204488355779,11.5919162269553,0,0,0,0,0,0,0.455638596157406,0,0,0,0,0,0,0,1.2525943986296,0,0,9.01156827195302,0,0,0,0,0.617992100625479,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0172858133847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38223867500668,0,0,0,0,0,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0.309889895681561,0,0,0,0,0,0,0,40.6420631347725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4575655147065,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,7.76809184947072,0,0,0,0,0,12.400749812346,0,0,0.560624884118174,0,0,0,0,0,3.76037194029754,0,0,7.93243574518355,0,0,0,0,0,5.21972819356094,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,0,0,0,0,0,0,1.23062798292351,0,0,0,0,0,0,0,0,5.18383072671962,0,0,0,0,0,0,0,0,0.984608768712336,0,0,0,0,0,0,0,0,2.72355886267628,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,0,0,0,0,10.272428640715,3.24175274077444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91809094316825,0,0,1.66359050145293,0,0,0,0,0,0,0,0,0,0,0,0,4.41609717155769,0,0,0,0,0
NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1.73922287004651,0,0,0,0,0,0,0,0,0.730153329759086,0,0,1.26874120414099,0,0,0,0,0,3.27070902435324,0,0,0,0,0,0,0,0,1.28439170238859,0,0,0.968161209293742,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1.63158023076269,0,0,0,0,0,0,0,0,0.388800760360542,0,0,0,0,0,0,0,0,1.57463710665175,0,0,0,0,0,0,0,0,0.425318197353967,0,0,0,0,0,0,0,0,0.721637810309571
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,4.03090905215581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25525185342013,0,0,0,0,0,0,0,0,0,NaN,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,1.86507423895194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908474700343736,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.264027109645956,0,0,0,0,0,0.46364717625477,0,0,0,0,0,0,0,0,0.220754117692717,0,0,0.562805903828793,0,0,0,0,0,0.78255670403859,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0.516396767324476,0,0,0,0,0,0,0,0,0.24113191627863,0,0,0,0,0,0,0,0,0.428068492553135,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77758709147102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26964123848739,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
